,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
6903,e,x,y,c,t,n,f,c,b,w,e,s,s,w,w,w,t,p,w,y,p
6904,e,b,s,n,f,n,a,c,b,n,e,s,s,o,o,n,o,p,y,c,l
6905,e,k,s,g,f,n,f,w,b,w,e,s,k,w,w,w,t,p,w,n,g
6906,e,x,f,g,f,n,f,w,b,g,e,s,k,w,w,w,t,p,w,s,g
6907,p,x,s,n,f,s,f,c,n,b,t,s,k,w,p,w,o,e,w,v,d
6908,p,k,y,e,f,f,f,c,n,b,t,s,s,w,w,w,o,e,w,v,p
6909,e,x,s,n,f,n,a,c,b,o,e,s,s,o,o,n,o,p,o,c,l
6910,p,k,s,e,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,d
6911,p,b,y,y,f,n,f,w,n,y,e,y,y,y,y,y,o,e,w,c,l
6912,p,x,s,e,f,f,f,c,n,b,t,k,s,w,w,w,o,e,w,v,d
6913,e,b,s,g,f,n,f,w,b,g,e,k,k,w,w,w,t,p,w,n,g
6914,p,k,y,e,f,f,f,c,n,b,t,s,k,w,p,w,o,e,w,v,p
6915,p,k,s,e,f,s,f,c,n,b,t,s,k,p,p,w,o,e,w,v,p
6916,p,f,s,e,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,d
6917,p,f,y,n,f,y,f,c,n,b,t,k,s,p,w,w,o,e,w,v,p
6918,p,f,s,e,f,s,f,c,n,b,t,k,k,w,p,w,o,e,w,v,d
6919,e,k,f,g,f,n,f,w,b,w,e,s,k,w,w,w,t,p,w,s,g
6920,p,k,s,n,f,s,f,c,n,b,t,s,s,w,w,w,o,e,w,v,p
6921,p,k,s,e,f,y,f,c,n,b,t,k,s,p,p,w,o,e,w,v,d
6922,p,f,s,e,f,f,f,c,n,b,t,k,s,w,w,w,o,e,w,v,l
6923,e,b,f,g,f,n,f,w,b,p,e,k,k,w,w,w,t,p,w,n,g
6924,p,f,y,n,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,d
6925,p,f,s,n,f,y,f,c,n,b,t,s,s,w,p,w,o,e,w,v,p
6926,e,f,s,n,f,n,a,c,b,o,e,s,s,o,o,n,o,p,n,c,l
6927,e,x,y,p,t,n,f,c,b,w,e,s,s,w,w,w,t,p,w,y,p
6928,p,f,s,n,f,y,f,c,n,b,t,k,k,w,p,w,o,e,w,v,d
6929,p,k,y,e,f,y,f,c,n,b,t,k,k,w,p,w,o,e,w,v,l
6930,p,f,s,n,f,s,f,c,n,b,t,s,s,w,p,w,o,e,w,v,l
6931,e,b,s,w,f,n,f,w,b,w,e,s,k,w,w,w,t,p,w,n,g
6932,p,x,y,e,f,f,f,c,n,b,t,k,k,p,w,w,o,e,w,v,p
6933,p,f,y,e,f,y,f,c,n,b,t,k,s,p,p,w,o,e,w,v,l
6934,p,f,s,e,f,y,f,c,n,b,t,k,s,w,p,w,o,e,w,v,l
6935,p,k,y,n,f,f,f,c,n,b,t,s,s,p,w,w,o,e,w,v,d
6936,e,x,f,w,f,n,f,w,b,p,e,s,s,w,w,w,t,p,w,s,g
6937,e,b,s,w,f,n,f,w,b,p,e,s,s,w,w,w,t,p,w,n,g
6938,p,k,s,e,f,y,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
6939,p,f,y,n,f,y,f,c,n,b,t,s,k,w,w,w,o,e,w,v,l
6940,e,f,y,n,t,n,f,c,b,w,e,s,s,w,w,w,t,p,w,v,p
6941,p,k,s,n,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,d
6942,p,k,s,n,f,y,f,c,n,b,t,s,k,w,p,w,o,e,w,v,l
6943,p,f,y,n,f,s,f,c,n,b,t,s,k,w,p,w,o,e,w,v,l
6944,p,f,y,e,f,m,a,c,b,w,e,k,y,c,c,w,n,n,w,c,d
6945,p,x,s,e,f,f,f,c,n,b,t,s,k,w,p,w,o,e,w,v,d
6946,p,k,y,e,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,p
6947,p,x,s,n,f,s,f,c,n,b,t,s,k,p,p,w,o,e,w,v,l
6948,p,k,s,e,f,f,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
6949,p,k,y,n,f,f,f,c,n,b,t,s,k,w,p,w,o,e,w,v,l
6950,p,f,y,e,f,f,f,c,n,b,t,s,s,w,w,w,o,e,w,v,p
6951,e,x,f,w,f,n,f,w,b,w,e,s,s,w,w,w,t,p,w,s,g
6952,p,k,s,n,f,s,f,c,n,b,t,k,s,w,w,w,o,e,w,v,d
6953,p,f,s,n,f,f,f,c,n,b,t,s,k,p,p,w,o,e,w,v,p
6954,p,k,s,e,f,y,f,c,n,b,t,s,k,p,p,w,o,e,w,v,d
6955,p,k,s,e,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
6956,p,k,y,n,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,l
6957,e,k,f,w,f,n,f,w,b,g,e,s,s,w,w,w,t,p,w,s,g
6958,p,k,s,n,f,f,f,c,n,b,t,s,s,p,p,w,o,e,w,v,p
6959,p,k,y,n,f,s,f,c,n,b,t,k,s,p,p,w,o,e,w,v,l
6960,p,k,s,n,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
6961,p,k,s,e,f,s,f,c,n,b,t,s,s,w,w,w,o,e,w,v,d
6962,p,x,s,n,f,y,f,c,n,b,t,k,k,w,p,w,o,e,w,v,l
6963,p,x,y,e,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,l
6964,p,f,s,e,f,y,f,c,n,b,t,k,k,p,w,w,o,e,w,v,p
6965,p,k,y,n,f,f,f,c,n,b,t,s,s,p,p,w,o,e,w,v,d
6966,e,b,s,n,f,n,f,c,b,w,e,y,y,n,n,w,t,p,w,y,d
6967,p,f,s,n,f,f,f,c,n,b,t,s,s,p,w,w,o,e,w,v,p
6968,p,k,y,e,f,f,f,c,n,b,t,k,k,p,w,w,o,e,w,v,d
6969,e,x,s,n,f,n,f,c,b,w,e,y,y,n,n,w,t,p,w,y,d
6970,p,f,s,n,f,f,f,c,n,b,t,k,k,w,p,w,o,e,w,v,d
6971,p,k,s,n,f,y,f,c,n,b,t,s,s,w,w,w,o,e,w,v,l
6972,p,f,y,n,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,p
6973,p,x,s,n,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,p
6974,e,k,f,w,f,n,f,w,b,w,e,s,s,w,w,w,t,p,w,s,g
6975,p,f,y,e,f,f,f,c,n,b,t,k,k,w,w,w,o,e,w,v,d
6976,p,x,s,e,f,y,f,c,n,b,t,s,k,p,w,w,o,e,w,v,p
6977,p,x,s,n,f,f,f,c,n,b,t,k,s,w,w,w,o,e,w,v,l
6978,p,f,s,n,f,f,f,c,n,b,t,k,s,w,w,w,o,e,w,v,p
6979,p,k,s,n,f,y,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
6980,p,k,s,e,f,f,f,c,n,b,t,k,s,w,w,w,o,e,w,v,p
6981,p,k,s,e,f,s,f,c,n,b,t,k,s,p,w,w,o,e,w,v,l
6982,p,x,s,e,f,f,f,c,n,b,t,k,k,w,p,w,o,e,w,v,d
6983,e,b,s,n,f,n,f,c,b,w,e,y,y,n,n,w,t,p,w,y,p
6984,p,k,s,e,f,y,f,c,n,b,t,k,s,p,w,w,o,e,w,v,p
6985,p,x,s,n,f,f,f,c,n,b,t,s,s,w,w,w,o,e,w,v,p
6986,p,x,y,e,f,f,f,c,n,b,t,k,k,w,w,w,o,e,w,v,p
6987,p,f,s,e,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,l
6988,e,b,s,n,f,n,a,c,b,n,e,s,s,o,o,n,o,p,n,c,l
6989,e,k,s,g,f,n,f,w,b,p,e,k,k,w,w,w,t,p,w,n,g
6990,p,k,y,e,f,m,f,c,b,y,e,k,y,c,c,w,n,n,w,c,d
6991,p,k,y,e,f,y,f,c,n,b,t,k,s,w,p,w,o,e,w,v,l
6992,p,f,s,e,f,y,f,c,n,b,t,k,k,p,p,w,o,e,w,v,d
6993,e,k,s,n,f,n,a,c,b,y,e,s,s,o,o,o,o,p,o,c,l
6994,p,f,y,e,f,s,f,c,n,b,t,k,s,p,w,w,o,e,w,v,d
6995,p,k,y,e,f,s,f,c,n,b,t,s,k,w,p,w,o,e,w,v,d
6996,e,k,f,w,f,n,f,w,b,p,e,k,s,w,w,w,t,p,w,s,g
6997,e,x,s,g,f,n,f,w,b,w,e,s,k,w,w,w,t,p,w,s,g
6998,e,k,s,n,f,n,a,c,b,y,e,s,s,o,o,o,o,p,o,v,l
6999,p,k,y,e,f,s,f,c,n,b,t,s,s,w,w,w,o,e,w,v,d
7000,p,k,y,n,f,s,f,c,n,b,t,k,s,w,p,w,o,e,w,v,l
7001,p,k,s,e,f,s,f,c,n,b,t,k,s,w,w,w,o,e,w,v,p
7002,e,x,s,w,f,n,f,w,b,w,e,k,k,w,w,w,t,p,w,s,g
7003,e,k,s,w,f,n,f,w,b,g,e,k,k,w,w,w,t,p,w,n,g
7004,e,k,s,w,f,n,f,w,b,p,e,k,s,w,w,w,t,p,w,s,g
7005,p,k,s,e,f,f,f,c,n,b,t,k,s,p,w,w,o,e,w,v,l
7006,p,x,s,e,f,s,f,c,n,b,t,s,s,p,w,w,o,e,w,v,p
7007,e,k,s,g,f,n,f,w,b,w,e,s,k,w,w,w,t,p,w,s,g
7008,e,x,f,w,f,n,f,w,b,g,e,s,k,w,w,w,t,p,w,s,g
7009,p,k,y,e,f,f,f,c,n,b,t,s,k,w,w,w,o,e,w,v,d
7010,e,b,s,w,f,n,f,w,b,g,e,s,s,w,w,w,t,p,w,s,g
7011,p,k,s,e,f,s,f,c,n,b,t,s,s,w,p,w,o,e,w,v,p
7012,p,f,s,n,f,f,f,c,n,b,t,s,k,w,w,w,o,e,w,v,p
7013,p,f,y,n,f,f,f,c,n,b,t,s,k,p,p,w,o,e,w,v,d
7014,e,k,s,g,f,n,f,w,b,p,e,s,k,w,w,w,t,p,w,s,g
7015,e,x,s,w,f,n,f,w,b,w,e,s,s,w,w,w,t,p,w,n,g
7016,p,f,y,e,f,y,f,c,n,b,t,s,s,w,p,w,o,e,w,v,p
7017,p,x,s,e,f,f,f,c,n,b,t,s,s,w,w,w,o,e,w,v,d
7018,e,x,f,w,f,n,f,w,b,g,e,k,k,w,w,w,t,p,w,s,g
7019,e,k,f,w,f,n,f,w,b,g,e,k,k,w,w,w,t,p,w,n,g
7020,p,f,s,e,f,s,f,c,n,b,t,k,k,p,w,w,o,e,w,v,d
7021,e,f,s,g,t,n,f,c,b,w,e,s,s,w,w,w,t,p,w,v,p
7022,p,k,s,e,f,y,f,c,n,b,t,k,s,w,p,w,o,e,w,v,d
7023,p,x,s,n,f,y,f,c,n,b,t,s,k,w,p,w,o,e,w,v,p
7024,e,k,s,n,f,n,a,c,b,y,e,s,s,o,o,n,o,p,b,c,l
7025,e,x,s,n,f,n,a,c,b,n,e,s,s,o,o,o,o,p,n,c,l
7026,p,k,y,e,f,s,f,c,n,b,t,k,s,w,w,w,o,e,w,v,l
7027,p,x,s,e,f,y,f,c,n,b,t,k,s,p,w,w,o,e,w,v,d
7028,p,x,s,n,f,s,f,c,n,b,t,k,s,w,p,w,o,e,w,v,d
7029,p,k,s,e,f,y,f,c,n,b,t,k,k,w,w,w,o,e,w,v,d
7030,p,x,s,n,f,y,f,c,n,b,t,s,k,w,w,w,o,e,w,v,l
7031,e,k,f,w,f,n,f,w,b,g,e,k,s,w,w,w,t,p,w,n,g
7032,e,k,s,n,f,n,a,c,b,o,e,s,s,o,o,n,o,p,n,c,l
7033,p,k,y,c,f,m,f,c,b,w,e,k,y,c,c,w,n,n,w,c,d
7034,e,x,f,g,f,n,f,w,b,g,e,s,s,w,w,w,t,p,w,s,g
7035,e,x,s,n,f,n,a,c,b,n,e,s,s,o,o,o,o,p,o,v,l
7036,e,x,s,n,f,n,a,c,b,y,e,s,s,o,o,o,o,p,b,v,l
7037,p,k,y,e,f,s,f,c,n,b,t,k,s,w,p,w,o,e,w,v,p
7038,e,k,f,w,f,n,f,w,b,p,e,s,s,w,w,w,t,p,w,n,g
7039,e,x,f,g,f,n,f,w,b,g,e,k,s,w,w,w,t,p,w,s,g
7040,e,f,s,n,f,n,a,c,b,o,e,s,s,o,o,o,o,p,n,v,l
7041,p,k,y,n,f,y,f,c,n,b,t,k,k,w,p,w,o,e,w,v,d
7042,p,k,y,n,f,s,f,c,n,b,t,k,s,p,w,w,o,e,w,v,l
7043,p,f,y,n,f,s,f,c,n,b,t,k,s,w,w,w,o,e,w,v,d
7044,p,f,y,e,f,y,f,c,n,b,t,k,s,w,p,w,o,e,w,v,p
7045,e,k,f,g,f,n,f,w,b,p,e,s,k,w,w,w,t,p,w,n,g
7046,p,f,y,e,f,s,f,c,n,b,t,k,k,w,p,w,o,e,w,v,d
7047,p,f,y,n,f,s,f,c,n,b,t,k,s,w,p,w,o,e,w,v,p
7048,p,k,s,e,f,s,f,c,n,b,t,k,s,p,p,w,o,e,w,v,l
7049,e,k,s,g,f,n,f,w,b,w,e,k,k,w,w,w,t,p,w,s,g
7050,e,b,s,n,f,n,a,c,b,y,e,s,s,o,o,n,o,p,y,c,l
7051,p,k,y,n,f,f,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
7052,p,x,s,n,f,s,f,c,n,b,t,k,s,p,p,w,o,e,w,v,p
7053,e,b,s,n,f,n,a,c,b,o,e,s,s,o,o,n,o,p,o,v,l
7054,p,k,s,n,f,y,f,c,n,b,t,k,s,w,w,w,o,e,w,v,d
7055,p,k,s,n,f,y,f,c,n,b,t,k,k,p,w,w,o,e,w,v,p
7056,p,k,s,e,f,s,f,c,n,b,t,s,k,w,w,w,o,e,w,v,l
7057,p,f,s,e,f,s,f,c,n,b,t,s,s,w,p,w,o,e,w,v,p
7058,p,x,s,e,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,p
7059,p,x,s,e,f,y,f,c,n,b,t,s,s,w,w,w,o,e,w,v,d
7060,p,x,s,n,f,s,f,c,n,b,t,s,s,p,w,w,o,e,w,v,d
7061,p,k,y,n,f,y,f,c,n,b,t,s,k,w,w,w,o,e,w,v,d
7062,e,x,s,p,t,n,f,c,b,w,e,s,s,w,w,w,t,p,w,y,p
7063,p,f,s,e,f,y,f,c,n,b,t,s,k,w,p,w,o,e,w,v,d
7064,p,x,y,n,f,m,a,c,b,w,e,k,y,c,c,w,n,n,w,c,d
7065,p,k,s,n,f,f,f,c,n,b,t,s,s,w,w,w,o,e,w,v,l
7066,e,k,s,g,f,n,f,w,b,g,e,k,k,w,w,w,t,p,w,s,g
7067,p,k,s,n,f,f,f,c,n,b,t,k,s,p,w,w,o,e,w,v,d
7068,p,f,y,n,f,y,f,c,n,b,t,k,k,p,w,w,o,e,w,v,p
7069,p,k,s,n,f,s,f,c,n,b,t,s,k,p,w,w,o,e,w,v,p
7070,p,k,y,e,f,y,f,c,n,b,t,s,k,p,w,w,o,e,w,v,d
7071,p,f,y,e,f,f,f,c,n,b,t,k,s,p,w,w,o,e,w,v,d
7072,e,f,s,c,t,n,f,c,b,w,e,s,s,w,w,w,t,p,w,y,p
7073,p,f,y,n,f,f,f,c,n,b,t,s,k,p,w,w,o,e,w,v,l
7074,p,k,s,e,f,f,f,c,n,b,t,s,k,w,p,w,o,e,w,v,d
7075,p,x,s,e,f,y,f,c,n,b,t,k,s,p,p,w,o,e,w,v,l
7076,p,f,y,e,f,y,f,c,n,b,t,k,k,p,p,w,o,e,w,v,l
7077,p,x,s,n,f,f,f,c,n,b,t,s,s,p,w,w,o,e,w,v,p
7078,e,f,s,n,f,n,a,c,b,y,e,s,s,o,o,n,o,p,n,c,l
7079,p,f,s,e,f,s,f,c,n,b,t,s,k,p,p,w,o,e,w,v,d
7080,p,x,y,e,f,s,f,c,n,b,t,s,k,p,w,w,o,e,w,v,p
7081,p,x,y,e,f,f,f,c,n,b,t,s,k,w,w,w,o,e,w,v,d
7082,p,x,s,e,f,s,f,c,n,b,t,k,k,p,p,w,o,e,w,v,p
7083,p,k,s,e,f,f,f,c,n,b,t,k,k,p,p,w,o,e,w,v,l
7084,p,x,s,e,f,y,f,c,n,b,t,s,s,w,p,w,o,e,w,v,l
7085,e,b,f,g,f,n,f,w,b,w,e,k,s,w,w,w,t,p,w,s,g
7086,p,k,y,e,f,s,f,c,n,b,t,k,s,p,w,w,o,e,w,v,p
7087,p,k,s,e,f,s,f,c,n,b,t,s,k,p,w,w,o,e,w,v,l
7088,e,k,f,g,f,n,f,w,b,g,e,s,s,w,w,w,t,p,w,n,g
7089,e,f,s,n,f,n,a,c,b,n,e,s,s,o,o,n,o,p,n,v,l
7090,p,f,y,n,f,m,f,c,b,w,e,k,y,c,c,w,n,n,w,c,d
7091,p,k,s,e,f,s,f,c,n,b,t,s,k,w,p,w,o,e,w,v,d
7092,p,f,s,n,f,f,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
7093,p,k,y,n,f,f,f,c,n,b,t,k,k,w,p,w,o,e,w,v,p
7094,p,k,s,e,f,y,f,c,n,b,t,s,s,w,p,w,o,e,w,v,l
7095,p,k,y,n,f,y,f,c,n,b,t,s,s,w,w,w,o,e,w,v,p
7096,p,k,y,n,f,y,f,c,n,b,t,s,k,w,p,w,o,e,w,v,l
7097,e,x,f,g,f,n,f,w,b,g,e,k,k,w,w,w,t,p,w,n,g
7098,p,k,y,e,f,f,f,c,n,b,t,k,k,w,p,w,o,e,w,v,p
7099,p,x,y,c,f,m,a,c,b,y,e,k,y,c,c,w,n,n,w,c,d
7100,p,k,y,e,f,s,f,c,n,b,t,k,k,w,p,w,o,e,w,v,p
7101,p,k,y,e,f,s,f,c,n,b,t,k,k,p,w,w,o,e,w,v,l
7102,e,b,s,w,f,n,f,w,b,p,e,s,k,w,w,w,t,p,w,s,g
7103,p,k,s,n,f,y,f,c,n,b,t,k,k,p,w,w,o,e,w,v,d
7104,p,x,s,e,f,y,f,c,n,b,t,s,k,p,p,w,o,e,w,v,p
7105,p,f,y,n,f,f,f,c,n,b,t,k,s,p,w,w,o,e,w,v,l
7106,p,f,s,e,f,y,f,c,n,b,t,k,k,p,p,w,o,e,w,v,p
7107,p,k,y,e,f,f,f,c,n,b,t,s,k,p,w,w,o,e,w,v,d
7108,p,k,y,e,f,f,f,c,n,b,t,k,s,w,p,w,o,e,w,v,d
7109,e,b,f,w,f,n,f,w,b,w,e,s,s,w,w,w,t,p,w,n,g
7110,p,k,y,n,f,m,a,c,b,w,e,k,y,c,c,w,n,n,w,c,d
7111,p,f,y,e,f,y,f,c,n,b,t,k,s,p,w,w,o,e,w,v,d
7112,p,k,s,n,f,f,f,c,n,b,t,s,k,w,p,w,o,e,w,v,p
7113,p,k,y,n,f,f,f,c,n,b,t,k,s,w,p,w,o,e,w,v,p
7114,p,x,s,e,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
7115,e,x,y,g,t,n,f,c,b,w,e,s,s,w,w,w,t,p,w,v,p
7116,p,f,s,n,f,y,f,c,n,b,t,k,s,p,w,w,o,e,w,v,d
7117,p,k,y,e,f,y,f,c,n,b,t,k,s,w,w,w,o,e,w,v,p
7118,e,k,f,w,f,n,f,w,b,w,e,k,k,w,w,w,t,p,w,n,g
7119,p,x,s,n,f,s,f,c,n,b,t,k,s,p,p,w,o,e,w,v,d
7120,p,k,y,n,f,y,f,c,n,b,t,s,s,p,w,w,o,e,w,v,d
7121,p,x,s,e,f,s,f,c,n,b,t,s,s,p,w,w,o,e,w,v,d
7122,e,k,s,w,f,n,f,w,b,w,e,s,k,w,w,w,t,p,w,n,g
7123,p,f,y,n,f,s,f,c,n,b,t,s,s,w,p,w,o,e,w,v,p
7124,p,k,s,e,f,s,f,c,n,b,t,k,k,w,p,w,o,e,w,v,p
7125,p,k,s,e,f,y,f,c,n,b,t,k,k,w,w,w,o,e,w,v,p
7126,p,f,y,e,f,f,f,c,n,b,t,s,k,p,p,w,o,e,w,v,l
7127,e,f,s,n,f,n,a,c,b,n,e,s,s,o,o,n,o,p,y,v,l
7128,p,f,y,n,f,y,f,c,n,b,t,k,k,p,w,w,o,e,w,v,d
7129,p,k,y,e,f,y,f,c,n,b,t,s,s,p,w,w,o,e,w,v,d
7130,p,k,s,e,f,y,f,c,n,b,t,s,k,w,w,w,o,e,w,v,d
7131,p,k,s,e,f,f,f,c,n,b,t,s,k,p,w,w,o,e,w,v,l
7132,e,b,s,n,f,n,a,c,b,o,e,s,s,o,o,o,o,p,b,v,l
7133,e,k,s,g,f,n,f,w,b,p,e,k,k,w,w,w,t,p,w,s,g
7134,e,x,s,n,f,n,a,c,b,n,e,s,s,o,o,o,o,p,n,v,l
7135,e,x,f,g,f,n,f,w,b,p,e,k,k,w,w,w,t,p,w,n,g
7136,p,k,s,e,f,y,f,c,n,b,t,s,s,w,p,w,o,e,w,v,d
7137,p,f,y,e,f,f,f,c,n,b,t,s,k,w,p,w,o,e,w,v,d
7138,p,k,s,n,f,s,f,c,n,b,t,k,k,p,w,w,o,e,w,v,d
7139,p,k,s,n,f,y,f,c,n,b,t,k,s,p,w,w,o,e,w,v,p
7140,e,b,s,w,f,n,f,w,b,p,e,k,s,w,w,w,t,p,w,n,g
7141,p,f,s,n,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,d
7142,e,b,f,g,f,n,f,w,b,p,e,s,k,w,w,w,t,p,w,n,g
7143,p,x,s,n,f,f,f,c,n,b,t,k,s,w,w,w,o,e,w,v,d
7144,p,x,y,e,f,f,f,c,n,b,t,s,k,w,w,w,o,e,w,v,l
7145,p,f,y,c,f,m,f,c,b,w,e,k,y,c,c,w,n,n,w,c,d
7146,p,f,s,n,f,s,f,c,n,b,t,s,s,w,p,w,o,e,w,v,d
7147,p,x,y,e,f,s,f,c,n,b,t,s,s,p,w,w,o,e,w,v,l
7148,p,f,s,n,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
7149,p,f,y,e,f,f,f,c,n,b,t,k,s,w,p,w,o,e,w,v,p
7150,p,f,s,e,f,f,f,c,n,b,t,k,k,w,p,w,o,e,w,v,l
7151,p,x,s,e,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,d
7152,e,k,s,g,f,n,f,w,b,w,e,k,s,w,w,w,t,p,w,s,g
7153,p,x,s,e,f,y,f,c,n,b,t,s,s,p,w,w,o,e,w,v,p
7154,p,k,s,n,f,y,f,c,n,b,t,k,s,w,p,w,o,e,w,v,l
7155,p,k,y,e,f,s,f,c,n,b,t,k,s,w,p,w,o,e,w,v,l
7156,p,x,s,n,f,y,f,c,n,b,t,k,k,w,p,w,o,e,w,v,p
7157,e,b,s,g,f,n,f,w,b,g,e,s,k,w,w,w,t,p,w,n,g
7158,p,x,s,n,f,s,f,c,n,b,t,s,s,w,p,w,o,e,w,v,l
7159,p,f,s,e,f,s,f,c,n,b,t,s,s,w,w,w,o,e,w,v,d
7160,p,k,s,n,f,s,f,c,n,b,t,s,s,p,w,w,o,e,w,v,d
7161,e,b,s,g,f,n,f,w,b,w,e,s,s,w,w,w,t,p,w,s,g
7162,p,x,s,n,f,y,f,c,n,b,t,k,k,p,p,w,o,e,w,v,p
7163,p,f,y,e,f,y,f,c,n,b,t,s,k,w,w,w,o,e,w,v,p
7164,p,f,s,e,f,y,f,c,n,b,t,s,k,p,w,w,o,e,w,v,d
7165,p,f,y,n,f,m,f,c,b,y,e,k,y,c,c,w,n,n,w,c,d
7166,e,b,f,g,f,n,f,w,b,g,e,k,s,w,w,w,t,p,w,s,g
7167,p,f,s,e,f,f,f,c,n,b,t,k,k,p,p,w,o,e,w,v,p
7168,p,k,s,n,f,f,f,c,n,b,t,s,k,p,p,w,o,e,w,v,l
7169,e,k,s,g,f,n,f,w,b,p,e,s,k,w,w,w,t,p,w,n,g
7170,p,k,y,n,f,f,f,c,n,b,t,k,k,p,p,w,o,e,w,v,l
7171,p,x,s,e,f,s,f,c,n,b,t,k,k,p,p,w,o,e,w,v,l
7172,e,b,s,n,f,n,a,c,b,y,e,s,s,o,o,o,o,p,y,c,l
7173,p,k,y,n,f,f,f,c,n,b,t,s,k,p,w,w,o,e,w,v,l
7174,p,f,y,n,f,s,f,c,n,b,t,k,k,w,w,w,o,e,w,v,l
7175,e,x,s,n,f,n,a,c,b,n,e,s,s,o,o,n,o,p,b,c,l
7176,p,k,s,n,f,f,f,c,n,b,t,k,k,p,w,w,o,e,w,v,l
7177,p,k,s,n,f,f,f,c,n,b,t,k,k,p,p,w,o,e,w,v,d
7178,p,k,s,n,f,s,f,c,n,b,t,k,s,p,p,w,o,e,w,v,p
7179,p,k,s,n,f,s,f,c,n,b,t,s,s,p,w,w,o,e,w,v,p
7180,e,f,y,c,t,n,f,c,b,w,e,s,s,w,w,w,t,p,w,y,p
7181,e,f,s,n,f,n,a,c,b,n,e,s,s,o,o,n,o,p,n,c,l
7182,e,b,s,w,f,n,f,w,b,g,e,k,k,w,w,w,t,p,w,n,g
7183,p,k,s,e,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,p
7184,e,b,s,g,f,n,f,w,b,w,e,s,s,w,w,w,t,p,w,n,g
7185,p,k,y,e,f,y,f,c,n,b,t,k,k,p,w,w,o,e,w,v,p
7186,p,k,y,n,f,s,f,c,n,b,t,s,s,w,w,w,o,e,w,v,d
7187,e,x,s,n,f,n,a,c,b,o,e,s,s,o,o,o,o,p,y,c,l
7188,p,x,s,e,f,y,f,c,n,b,t,k,s,w,w,w,o,e,w,v,p
7189,p,x,s,n,f,f,f,c,n,b,t,k,s,p,p,w,o,e,w,v,d
7190,p,f,s,e,f,y,f,c,n,b,t,k,s,w,w,w,o,e,w,v,l
7191,p,f,y,e,f,s,f,c,n,b,t,s,s,p,p,w,o,e,w,v,p
7192,p,x,y,e,f,s,f,c,n,b,t,k,s,p,p,w,o,e,w,v,p
7193,p,k,s,e,f,f,f,c,n,b,t,k,k,w,w,w,o,e,w,v,d
7194,e,k,y,n,f,n,f,c,b,w,e,y,y,n,n,w,t,p,w,y,d
7195,p,f,s,e,f,f,f,c,n,b,t,s,s,w,w,w,o,e,w,v,d
7196,p,k,s,n,f,s,f,c,n,b,t,k,k,p,w,w,o,e,w,v,p
7197,p,f,y,n,f,y,f,c,n,b,t,s,s,w,w,w,o,e,w,v,p
7198,p,f,s,e,f,f,f,c,n,b,t,k,s,p,p,w,o,e,w,v,d
7199,e,k,f,g,f,n,f,w,b,w,e,s,s,w,w,w,t,p,w,n,g
7200,p,k,s,n,f,f,f,c,n,b,t,s,k,w,p,w,o,e,w,v,d
7201,e,b,f,w,f,n,f,w,b,p,e,k,s,w,w,w,t,p,w,s,g
7202,p,k,s,e,f,y,f,c,n,b,t,k,k,p,w,w,o,e,w,v,l
7203,e,x,s,g,f,n,f,w,b,p,e,k,k,w,w,w,t,p,w,n,g
7204,e,k,s,n,f,n,a,c,b,y,e,s,s,o,o,o,o,p,y,c,l
7205,p,k,s,e,f,f,f,c,n,b,t,k,s,w,p,w,o,e,w,v,p
7206,p,k,y,n,f,f,f,c,n,b,t,s,s,w,p,w,o,e,w,v,l
7207,e,k,f,g,f,n,f,w,b,g,e,k,k,w,w,w,t,p,w,n,g
7208,p,x,s,n,f,y,f,c,n,b,t,s,s,p,p,w,o,e,w,v,l
7209,p,k,y,n,f,s,f,c,n,b,t,s,s,w,p,w,o,e,w,v,l
7210,e,x,f,w,f,n,f,w,b,g,e,k,s,w,w,w,t,p,w,n,g
